p2_points_won,p2_trend*server,p1_points_won,game_no*server,p1_place_ge*server,p2_games,elapsed_time,p1_games*server,p2_trend,return_depth_ND,point_no_to_start*server,server,rally_count,point_no_to_start,serve_width_BW,p1_trend,p2_games*server,p2_distance_run,speed_mph,p1_distance_run,point_no,game_no,p2_winner,serve_depth_NCTL,p1_games,past_time,past_time*server,p1_unf_err,last_time,serve_no,set_no*server,p1_trend*server
43,36.0,36,-1.0,-0.0,0,50.733333333333334,-0.0,-36.0,1,-3.0,-1,3.0,3,0,36.0,-0.0,4.52,111.0,6.937,79,1,1.0,1,0,2.1499999999999986,-2.1499999999999986,0.0,1.0499999999999972,1,-2.0,-36.0
44,36.0,36,-1.0,-0.0,0,51.1,-0.0,-36.0,1,-4.0,-1,1.0,4,0,36.0,-0.0,0.717,118.0,0.882,80,1,1.0,1,0,2.5166666666666657,-2.5166666666666657,0.0,0.4833333333333343,1,-2.0,-36.0
44,-36.0,37,2.0,0.0,1,52.03333333333333,0.0,-36.0,0,0.0,1,1.0,0,0,36.0,1.0,14.676,104.0,24.238,81,2,0.0,0,0,0.0,0.0,0.0,0.36666666666666714,1,2.0,36.0
44,-37.0,38,2.0,1.0,1,52.3,0.0,-37.0,0,1.0,1,1.0,1,0,37.0,1.0,1.107,117.0,1.07,82,2,0.0,0,0,0.2666666666666657,0.2666666666666657,0.0,0.93333333333333,1,2.0,37.0
44,-38.0,39,2.0,1.0,1,52.733333333333334,0.0,-38.0,0,2.0,1,1.0,2,0,38.0,1.0,0.905,123.0,0.633,83,2,0.0,1,0,0.7000000000000028,0.7000000000000028,0.0,0.2666666666666657,1,2.0,38.0
44,-39.0,40,2.0,1.0,1,52.983333333333334,0.0,-39.0,0,3.0,1,1.0,3,0,39.0,1.0,1.176,120.0,0.615,84,2,0.0,0,0,0.9500000000000028,0.9500000000000028,0.0,0.4333333333333371,1,2.0,39.0
45,40.0,40,-3.0,-0.0,1,53.63333333333333,-1.0,-40.0,0,-0.0,-1,3.0,0,1,40.0,-1.0,13.103,127.0,20.071,85,3,0.0,1,1,0.0,-0.0,0.0,0.25,1,-2.0,-40.0
45,40.0,41,-3.0,-0.0,1,53.983333333333334,-1.0,-40.0,0,-1.0,-1,1.0,1,0,40.0,-1.0,0.867,106.0,2.044,86,3,0.0,0,1,0.3500000000000014,-0.3500000000000014,0.0,0.6499999999999986,1,-2.0,-40.0
46,41.0,41,-3.0,-0.0,1,54.45,-1.0,-41.0,0,-2.0,-1,2.0,2,1,41.0,-1.0,25.202,124.0,18.42,87,3,0.0,0,1,0.81666666666667,-0.81666666666667,0.0,0.3500000000000014,2,-2.0,-41.0
46,41.0,42,-3.0,-0.0,1,55.166666666666664,-1.0,-41.0,1,-3.0,-1,3.0,3,0,41.0,-1.0,5.873,98.0,8.944,88,3,0.0,0,1,1.5333333333333314,-1.5333333333333314,1.0,0.46666666666666856,1,-2.0,-41.0
47,42.0,42,-3.0,-0.0,1,55.916666666666664,-1.0,-42.0,0,-4.0,-1,8.0,4,0,42.0,-1.0,38.937,125.0,38.114,89,3,0.0,0,1,2.2833333333333314,-2.2833333333333314,0.0,0.7166666666666615,1,-2.0,-42.0
48,42.0,42,-3.0,-0.0,1,56.333333333333336,-1.0,-42.0,0,-5.0,-1,1.0,5,0,42.0,-1.0,0.724,124.0,0.481,90,3,1.0,1,1,2.700000000000003,-2.700000000000003,0.0,0.75,1,-2.0,-42.0
49,-42.0,42,4.0,0.0,2,57.86666666666667,1.0,-42.0,0,0.0,1,1.0,0,0,42.0,2.0,8.012,120.0,10.266,91,4,0.0,1,1,0.0,0.0,0.0,0.4166666666666714,2,2.0,42.0
50,-42.0,42,4.0,0.0,2,58.516666666666666,1.0,-42.0,1,1.0,1,6.0,1,0,42.0,2.0,22.8,102.0,17.883,92,4,0.0,1,1,0.6499999999999986,0.6499999999999986,1.0,1.5333333333333314,1,2.0,42.0
50,-42.0,43,4.0,0.0,2,59.0,1.0,-42.0,1,2.0,1,2.0,2,1,42.0,2.0,9.664,137.0,7.274,93,4,0.0,1,1,1.1333333333333329,1.1333333333333329,1.0,0.6499999999999986,2,2.0,42.0
50,-43.0,44,4.0,0.0,2,59.55,1.0,-43.0,1,3.0,1,1.0,3,0,43.0,2.0,1.508,102.0,0.941,94,4,0.0,1,1,1.68333333333333,1.68333333333333,0.0,0.4833333333333343,1,2.0,43.0
51,-44.0,44,4.0,0.0,2,59.93333333333333,1.0,-44.0,1,4.0,1,1.0,4,0,44.0,2.0,1.325,130.0,2.685,95,4,0.0,0,1,2.066666666666663,2.066666666666663,0.0,0.5499999999999972,2,2.0,44.0
51,-44.0,45,4.0,0.0,2,60.733333333333334,1.0,-44.0,0,5.0,1,6.0,5,0,44.0,2.0,20.097,94.0,18.26,96,4,0.0,1,1,2.866666666666667,2.866666666666667,1.0,0.38333333333333286,1,2.0,44.0
51,-45.0,46,4.0,0.0,2,61.083333333333336,1.0,-45.0,0,6.0,1,1.0,6,0,45.0,2.0,0.835,124.0,0.5,97,4,0.0,1,1,3.2166666666666686,3.2166666666666686,0.0,0.8000000000000043,1,2.0,45.0
51,-46.0,47,4.0,1.0,2,61.38333333333333,1.0,-46.0,0,7.0,1,1.0,7,0,46.0,2.0,0.0,118.0,0.0,98,4,0.0,1,1,3.5166666666666657,3.5166666666666657,0.0,0.3500000000000014,1,2.0,46.0
51,47.0,48,-5.0,-0.0,2,61.9,-2.0,-47.0,0,-0.0,-1,1.0,0,0,47.0,-2.0,0.738,130.0,0.449,99,5,0.0,0,2,0.0,-0.0,0.0,0.29999999999999716,1,-2.0,-47.0
52,48.0,48,-5.0,-1.0,2,62.483333333333334,-2.0,-48.0,0,-1.0,-1,6.0,1,1,48.0,-2.0,30.088,107.0,28.922,100,5,0.0,1,2,0.5833333333333357,-0.5833333333333357,0.0,0.5166666666666657,1,-2.0,-48.0
53,48.0,48,-5.0,-0.0,2,62.916666666666664,-2.0,-48.0,0,-2.0,-1,1.0,2,1,48.0,-2.0,0.0,113.0,0.0,101,5,1.0,1,2,1.0166666666666657,-1.0166666666666657,0.0,0.5833333333333357,2,-2.0,-48.0
54,48.0,48,-5.0,-0.0,2,63.75,-2.0,-48.0,0,-3.0,-1,5.0,3,0,48.0,-2.0,30.515,81.0,26.82,102,5,1.0,1,2,1.8500000000000014,-1.8500000000000014,0.0,0.43333333333333,1,-2.0,-48.0
55,48.0,48,-5.0,-0.0,2,64.16666666666667,-2.0,-48.0,0,-4.0,-1,1.0,4,0,48.0,-2.0,8.693,117.0,9.281,103,5,0.0,0,2,2.266666666666673,-2.266666666666673,0.0,0.8333333333333357,1,-2.0,-48.0
56,-48.0,48,6.0,0.0,3,65.83333333333333,2.0,-48.0,0,0.0,1,7.0,0,0,48.0,3.0,36.573,110.0,52.068,104,6,1.0,0,2,0.0,0.0,0.0,0.4166666666666714,2,2.0,48.0
56,-48.0,49,6.0,0.0,3,66.38333333333334,2.0,-48.0,0,1.0,1,2.0,1,0,48.0,3.0,4.805,96.0,3.287,105,6,1.0,1,2,0.5500000000000114,0.5500000000000114,0.0,1.6666666666666572,1,2.0,48.0
56,-49.0,50,6.0,0.0,3,66.76666666666667,2.0,-49.0,1,2.0,1,3.0,2,0,49.0,3.0,5.24,129.0,3.973,106,6,0.0,1,2,0.9333333333333371,0.9333333333333371,0.0,0.5500000000000114,1,2.0,49.0
57,-50.0,50,6.0,1.0,3,67.08333333333333,2.0,-50.0,1,3.0,1,1.0,3,0,50.0,3.0,0.0,113.0,0.0,107,6,0.0,1,2,1.25,1.25,0.0,0.38333333333332575,2,2.0,50.0
57,-50.0,51,6.0,0.0,3,67.65,2.0,-50.0,1,4.0,1,0.0,4,0,50.0,3.0,6.668,113.0,6.419,108,6,0.0,0,2,1.816666666666677,1.816666666666677,1.0,0.3166666666666629,1,2.0,50.0
57,-51.0,52,6.0,1.0,3,68.0,2.0,-51.0,1,5.0,1,1.0,5,0,51.0,3.0,0.887,132.0,0.728,109,6,0.0,0,2,2.1666666666666714,2.1666666666666714,0.0,0.5666666666666771,1,2.0,51.0
57,52.0,53,-7.0,-0.0,3,68.51666666666667,-3.0,-52.0,1,-0.0,-1,1.0,0,0,52.0,-3.0,6.617,132.0,8.528,110,7,0.0,0,3,0.0,-0.0,0.0,0.3499999999999943,2,-2.0,-52.0
58,53.0,53,-7.0,-1.0,3,69.18333333333334,-3.0,-53.0,1,-1.0,-1,0.0,1,0,53.0,-3.0,0.84,132.0,1.578,111,7,0.0,0,3,0.6666666666666714,-0.6666666666666714,0.0,0.5166666666666657,1,-2.0,-53.0
59,53.0,53,-7.0,-0.0,3,69.61666666666666,-3.0,-53.0,0,-2.0,-1,1.0,2,0,53.0,-3.0,15.806,114.0,8.844,112,7,0.0,1,3,1.0999999999999943,-1.0999999999999943,0.0,0.6666666666666714,1,-2.0,-53.0
60,53.0,53,-7.0,-0.0,3,70.13333333333334,-3.0,-53.0,1,-3.0,-1,3.0,3,0,53.0,-3.0,10.244,117.0,12.281,113,7,0.0,1,3,1.6166666666666742,-1.6166666666666742,0.0,0.4333333333333229,1,-2.0,-53.0
61,53.0,53,-7.0,-0.0,3,70.66666666666667,-3.0,-53.0,0,-4.0,-1,5.0,4,0,53.0,-3.0,12.831,116.0,15.421,114,7,1.0,1,3,2.1500000000000057,-2.1500000000000057,0.0,0.5166666666666799,1,-2.0,-53.0
62,-53.0,53,8.0,0.0,4,72.63333333333334,3.0,-53.0,0,0.0,1,1.0,0,0,53.0,4.0,11.511,112.0,11.227,115,8,0.0,0,3,0.0,0.0,0.0,0.5333333333333314,1,2.0,53.0
63,-53.0,53,8.0,0.0,4,73.03333333333333,3.0,-53.0,1,1.0,1,2.0,1,0,53.0,4.0,7.839,137.0,6.578,116,8,0.0,1,3,0.3999999999999915,0.3999999999999915,0.0,1.9666666666666686,2,2.0,53.0
64,-53.0,53,8.0,0.0,4,73.81666666666666,3.0,-53.0,1,2.0,1,6.0,2,0,53.0,4.0,21.122,90.0,29.975,117,8,1.0,1,3,1.183333333333323,1.183333333333323,0.0,0.3999999999999915,2,2.0,53.0
64,-53.0,54,8.0,0.0,4,75.5,3.0,-53.0,0,3.0,1,18.0,3,0,53.0,4.0,59.329,95.0,56.463,118,8,1.0,1,3,2.86666666666666,2.86666666666666,0.0,0.7833333333333314,1,2.0,53.0
64,-54.0,55,8.0,0.0,4,75.83333333333333,3.0,-54.0,0,4.0,1,1.0,4,0,54.0,4.0,0.0,134.0,0.0,119,8,0.0,1,3,3.1999999999999886,3.1999999999999886,0.0,1.6833333333333371,1,2.0,54.0
64,-55.0,56,8.0,0.0,4,76.15,3.0,-55.0,0,5.0,1,1.0,5,0,55.0,4.0,7.669,139.0,5.139,120,8,0.0,0,3,3.5166666666666657,3.5166666666666657,0.0,0.3333333333333286,1,2.0,55.0
65,-56.0,56,8.0,0.0,4,76.53333333333333,3.0,-56.0,0,6.0,1,1.0,6,0,56.0,4.0,8.466,138.0,14.666,121,8,0.0,0,3,3.8999999999999915,3.8999999999999915,0.0,0.3166666666666771,1,2.0,56.0
65,-56.0,57,8.0,1.0,4,77.45,3.0,-56.0,0,7.0,1,2.0,7,0,56.0,4.0,19.554,121.0,13.738,122,8,0.0,1,3,4.816666666666663,4.816666666666663,1.0,0.38333333333332575,1,2.0,56.0
65,-57.0,58,8.0,0.0,4,78.28333333333333,3.0,-57.0,1,8.0,1,7.0,8,0,57.0,4.0,32.579,130.0,30.946,123,8,0.0,1,3,5.6499999999999915,5.6499999999999915,0.0,0.9166666666666714,1,2.0,57.0
65,-58.0,59,8.0,1.0,4,78.75,3.0,-58.0,1,9.0,1,5.0,9,0,58.0,4.0,26.411,123.0,20.15,124,8,0.0,1,3,6.11666666666666,6.11666666666666,0.0,0.8333333333333286,1,2.0,58.0
66,59.0,59,-9.0,-0.0,4,79.4,-4.0,-59.0,1,-0.0,-1,1.0,0,1,59.0,-4.0,4.176,132.0,3.337,125,9,0.0,1,4,0.0,-0.0,0.0,0.46666666666666856,1,-2.0,-59.0
67,59.0,59,-9.0,-0.0,4,79.78333333333333,-4.0,-59.0,1,-1.0,-1,1.0,1,1,59.0,-4.0,0.0,124.0,0.0,126,9,0.0,1,4,0.38333333333332575,-0.38333333333332575,0.0,0.6500000000000057,2,-2.0,-59.0
68,59.0,59,-9.0,-0.0,4,80.56666666666666,-4.0,-59.0,1,-2.0,-1,3.0,2,0,59.0,-4.0,17.125,80.0,21.651,127,9,0.0,1,4,1.1666666666666572,-1.1666666666666572,0.0,0.38333333333332575,2,-2.0,-59.0
69,59.0,59,-9.0,-0.0,4,81.81666666666666,-4.0,-59.0,0,-3.0,-1,13.0,3,0,59.0,-4.0,33.956,92.0,38.08,128,9,1.0,1,4,2.416666666666657,-2.416666666666657,0.0,0.7833333333333314,1,-2.0,-59.0
69,-59.0,60,10.0,0.0,5,83.58333333333333,4.0,-59.0,0,0.0,1,3.0,0,0,59.0,5.0,9.115,122.0,10.475,129,10,0.0,1,4,0.0,0.0,0.0,1.25,1,2.0,59.0
69,-60.0,61,10.0,1.0,5,83.88333333333334,4.0,-60.0,0,1.0,1,1.0,1,0,60.0,5.0,0.986,115.0,0.627,130,10,0.0,0,4,0.30000000000001137,0.30000000000001137,0.0,1.7666666666666657,1,2.0,60.0
69,-61.0,62,10.0,1.0,5,84.23333333333333,4.0,-61.0,1,2.0,1,1.0,2,0,61.0,5.0,11.286,127.0,24.807,131,10,0.0,1,4,0.6500000000000057,0.6500000000000057,0.0,0.30000000000001137,1,2.0,61.0
69,-62.0,63,10.0,1.0,5,84.53333333333333,4.0,-62.0,0,3.0,1,1.0,3,0,62.0,5.0,9.507,125.0,6.736,132,10,0.0,0,4,0.9500000000000028,0.9500000000000028,0.0,0.3499999999999943,1,2.0,62.0
70,63.0,63,-11.0,-0.0,5,85.1,-5.0,-63.0,0,-0.0,-1,1.0,0,0,63.0,-5.0,0.968,119.0,1.038,133,11,0.0,1,5,0.0,-0.0,0.0,0.29999999999999716,1,-2.0,-63.0
71,63.0,63,-11.0,-0.0,5,86.18333333333334,-5.0,-63.0,0,-1.0,-1,15.0,1,0,63.0,-5.0,56.681,112.0,63.152,134,11,0.0,0,5,1.0833333333333428,-1.0833333333333428,0.0,0.5666666666666629,1,-2.0,-63.0
72,63.0,63,-11.0,-0.0,5,86.58333333333333,-5.0,-63.0,1,-2.0,-1,1.0,2,0,63.0,-5.0,5.312,122.0,10.261,135,11,0.0,0,5,1.4833333333333343,-1.4833333333333343,0.0,1.0833333333333428,1,-2.0,-63.0
73,63.0,63,-11.0,-0.0,5,87.03333333333333,-5.0,-63.0,1,-3.0,-1,3.0,3,0,63.0,-5.0,19.774,109.0,30.026,136,11,1.0,1,5,1.9333333333333371,-1.9333333333333371,0.0,0.3999999999999915,2,-2.0,-63.0
73,-63.0,64,12.0,0.0,6,89.11666666666666,5.0,-63.0,1,0.0,1,1.0,0,0,63.0,6.0,1.05,104.0,2.657,137,12,0.0,1,5,0.0,0.0,0.0,0.45000000000000284,1,2.0,63.0
73,-64.0,65,12.0,1.0,6,89.45,5.0,-64.0,1,1.0,1,1.0,1,1,64.0,6.0,0.886,120.0,0.727,138,12,0.0,1,5,0.3333333333333428,0.3333333333333428,0.0,2.0833333333333286,1,2.0,64.0
74,-65.0,65,12.0,1.0,6,89.73333333333333,5.0,-65.0,1,2.0,1,1.0,2,0,65.0,6.0,1.116,124.0,0.583,139,12,0.0,1,5,0.6166666666666742,0.6166666666666742,0.0,0.3333333333333428,2,2.0,65.0
74,-65.0,66,12.0,1.0,6,90.28333333333333,5.0,-65.0,1,3.0,1,0.0,3,0,65.0,6.0,0.474,124.0,0.926,140,12,0.0,0,5,1.1666666666666714,1.1666666666666714,1.0,0.28333333333333144,2,2.0,65.0
75,-66.0,66,12.0,1.0,6,90.88333333333334,5.0,-66.0,1,4.0,1,3.0,4,0,66.0,6.0,11.501,95.0,12.634,141,12,0.0,1,5,1.76666666666668,1.76666666666668,0.0,0.5499999999999972,1,2.0,66.0
76,-66.0,66,12.0,1.0,6,91.38333333333334,5.0,-66.0,1,5.0,1,2.0,5,0,66.0,6.0,13.315,134.0,10.805,142,12,0.0,1,5,2.26666666666668,2.26666666666668,0.0,0.6000000000000085,2,2.0,66.0
76,-66.0,67,12.0,0.0,6,92.06666666666666,5.0,-66.0,1,6.0,1,0.0,6,0,66.0,6.0,0.0,134.0,0.0,143,12,0.0,1,5,2.950000000000003,2.950000000000003,1.0,0.5,2,2.0,66.0
76,-67.0,68,12.0,1.0,6,92.7,5.0,-67.0,0,7.0,1,1.0,7,0,67.0,6.0,13.908,102.0,16.365,144,12,0.0,1,5,3.583333333333343,3.583333333333343,0.0,0.6833333333333229,2,2.0,67.0
77,68.0,68,-13.0,-0.0,6,93.83333333333333,-6.0,-68.0,0,-0.0,-1,5.0,0,0,68.0,-6.0,5.248,102.0,4.958,145,13,0.0,1,6,0.0,-0.0,0.0,0.63333333333334,2,-2.0,-68.0
78,-68.0,68,13.0,0.0,6,94.61666666666666,6.0,-68.0,0,1.0,1,1.0,1,0,68.0,6.0,1.951,82.0,2.461,146,13,0.0,1,6,0.7833333333333314,0.7833333333333314,0.0,1.1333333333333258,2,2.0,68.0
78,-68.0,69,13.0,0.0,6,95.66666666666667,6.0,-68.0,1,2.0,1,4.0,2,0,68.0,6.0,29.732,82.0,21.907,147,13,0.0,1,6,1.8333333333333428,1.8333333333333428,1.0,0.7833333333333314,1,2.0,68.0
78,69.0,70,-13.0,-0.0,6,96.26666666666667,-6.0,-69.0,1,-3.0,-1,1.0,3,0,69.0,-6.0,0.0,120.0,0.0,148,13,0.0,1,6,2.433333333333337,-2.433333333333337,0.0,1.0500000000000114,1,-2.0,-69.0
79,70.0,70,-13.0,-0.0,6,96.8,-6.0,-70.0,1,-4.0,-1,4.0,4,0,70.0,-6.0,25.822,118.0,20.959,149,13,0.0,1,6,2.9666666666666686,-2.9666666666666686,0.0,0.5999999999999943,1,-2.0,-70.0
79,-70.0,71,13.0,0.0,6,97.3,6.0,-70.0,1,5.0,1,1.0,5,0,70.0,6.0,0.591,109.0,0.771,150,13,0.0,0,6,3.4666666666666686,3.4666666666666686,0.0,0.5333333333333314,2,2.0,70.0
79,-71.0,72,13.0,0.0,6,98.73333333333333,6.0,-71.0,1,6.0,1,13.0,6,0,71.0,6.0,43.702,93.0,44.96,151,13,0.0,1,6,4.900000000000006,4.900000000000006,0.0,0.5,2,2.0,71.0
80,72.0,72,-13.0,-1.0,6,99.51666666666667,-6.0,-72.0,0,-7.0,-1,3.0,7,0,72.0,-6.0,8.326,89.0,7.787,152,13,0.0,1,6,5.683333333333337,-5.683333333333337,0.0,1.4333333333333371,1,-2.0,-72.0
80,72.0,73,-13.0,-0.0,6,100.06666666666666,-6.0,-72.0,1,-8.0,-1,3.0,8,0,72.0,-6.0,4.461,119.0,6.868,153,13,1.0,1,6,6.233333333333334,-6.233333333333334,0.0,0.7833333333333314,2,-2.0,-72.0
81,-73.0,73,13.0,1.0,6,100.93333333333334,6.0,-73.0,0,9.0,1,2.0,9,1,73.0,6.0,11.852,109.0,8.772,154,13,0.0,0,6,7.1000000000000085,7.1000000000000085,0.0,0.5499999999999972,2,2.0,73.0
82,-73.0,73,13.0,0.0,6,101.63333333333334,6.0,-73.0,1,10.0,1,2.0,10,0,73.0,6.0,4.783,84.0,5.019,155,13,0.0,1,6,7.800000000000011,7.800000000000011,1.0,0.8666666666666742,1,2.0,73.0
82,73.0,74,-13.0,-0.0,6,102.55,-6.0,-73.0,1,-11.0,-1,6.0,11,0,73.0,-6.0,16.439,136.0,16.163,156,13,1.0,1,6,8.716666666666669,-8.716666666666669,0.0,0.7000000000000028,2,-2.0,-73.0
83,74.0,74,-13.0,-0.0,6,104.7,-6.0,-74.0,0,-12.0,-1,24.0,12,0,74.0,-6.0,97.629,93.0,105.609,157,13,0.0,1,6,10.866666666666674,-10.866666666666674,0.0,0.9166666666666572,1,-2.0,-74.0
84,-74.0,74,13.0,0.0,6,105.31666666666666,6.0,-74.0,0,13.0,1,3.0,13,0,74.0,6.0,13.216,122.0,15.089,158,13,0.0,1,6,11.483333333333334,11.483333333333334,0.0,2.1500000000000057,2,2.0,74.0
84,-74.0,75,1.0,0.0,0,105.55,0.0,-74.0,1,0.0,1,2.0,0,0,74.0,0.0,8.263,101.0,5.367,159,1,0.0,1,0,0.0,0.0,1.0,0.61666666666666,1,3.0,74.0
84,-75.0,76,1.0,1.0,0,105.95,0.0,-75.0,1,1.0,1,3.0,1,0,75.0,0.0,18.536,130.0,12.241,160,1,0.0,1,0,0.4000000000000057,0.4000000000000057,0.0,0.23333333333333428,1,3.0,75.0
84,-76.0,77,1.0,1.0,0,106.35,0.0,-76.0,1,2.0,1,5.0,2,0,76.0,0.0,18.002,121.0,16.917,161,1,0.0,1,0,0.7999999999999972,0.7999999999999972,0.0,0.4000000000000057,1,3.0,76.0
84,-77.0,78,1.0,1.0,0,106.98333333333333,0.0,-77.0,1,3.0,1,7.0,3,0,77.0,0.0,39.094,127.0,47.624,162,1,0.0,1,0,1.4333333333333371,1.4333333333333371,0.0,0.3999999999999915,1,3.0,77.0
84,78.0,79,-2.0,-0.0,0,108.15,-1.0,-78.0,0,-0.0,-1,5.0,0,0,78.0,-0.0,38.886,113.0,23.004,163,2,0.0,0,1,0.0,-0.0,0.0,0.63333333333334,2,-3.0,-78.0
84,79.0,80,-2.0,-1.0,0,108.91666666666667,-1.0,-79.0,1,-1.0,-1,2.0,1,0,79.0,-0.0,6.269,86.0,7.584,164,2,0.0,1,1,0.7666666666666657,-0.7666666666666657,0.0,1.1666666666666714,2,-3.0,-79.0
85,80.0,80,-2.0,-1.0,0,109.93333333333334,-1.0,-80.0,0,-2.0,-1,10.0,2,0,80.0,-0.0,50.175,116.0,44.71,165,2,0.0,0,1,1.7833333333333314,-1.7833333333333314,0.0,0.7666666666666657,2,-3.0,-80.0
86,80.0,80,-2.0,-1.0,0,110.7,-1.0,-80.0,0,-3.0,-1,1.0,3,0,80.0,-0.0,0.896,101.0,1.402,166,2,0.0,1,1,2.549999999999997,-2.549999999999997,0.0,1.0166666666666657,1,-3.0,-80.0
87,80.0,80,-2.0,-0.0,0,111.16666666666667,-1.0,-80.0,1,-4.0,-1,1.0,4,0,80.0,-0.0,1.699,113.0,2.996,167,2,0.0,1,1,3.0166666666666657,-3.0166666666666657,0.0,0.7666666666666657,1,-3.0,-80.0
88,80.0,80,-2.0,-0.0,0,111.65,-1.0,-80.0,1,-5.0,-1,1.0,5,0,80.0,-0.0,3.942,121.0,5.444,168,2,0.0,1,1,3.5,-3.5,0.0,0.46666666666666856,1,-3.0,-80.0
88,-80.0,81,3.0,0.0,1,112.11666666666666,1.0,-80.0,1,0.0,1,1.0,0,0,80.0,1.0,0.867,112.0,1.09,169,3,1.0,1,1,0.0,0.0,0.0,0.4833333333333343,1,3.0,80.0
89,-81.0,81,3.0,1.0,1,112.41666666666667,1.0,-81.0,0,1.0,1,1.0,1,1,81.0,1.0,3.923,124.0,4.483,170,3,0.0,1,1,0.30000000000001137,0.30000000000001137,0.0,0.46666666666665435,2,3.0,81.0
89,-81.0,82,3.0,0.0,1,113.01666666666667,1.0,-81.0,0,2.0,1,4.0,2,1,81.0,1.0,10.052,100.0,12.965,171,3,0.0,1,1,0.9000000000000057,0.9000000000000057,0.0,0.30000000000001137,1,3.0,81.0
89,-82.0,83,3.0,1.0,1,113.45,1.0,-82.0,1,3.0,1,3.0,3,0,82.0,1.0,12.583,117.0,5.691,172,3,0.0,0,1,1.3333333333333428,1.3333333333333428,0.0,0.5999999999999943,1,3.0,82.0
90,-83.0,83,3.0,1.0,1,113.76666666666667,1.0,-83.0,1,4.0,1,1.0,4,0,83.0,1.0,6.729,128.0,5.598,173,3,0.0,0,1,1.6500000000000057,1.6500000000000057,0.0,0.4333333333333371,1,3.0,83.0
90,-83.0,84,3.0,1.0,1,114.51666666666667,1.0,-83.0,0,5.0,1,2.0,5,0,83.0,1.0,19.322,121.0,8.957,174,3,0.0,1,1,2.4000000000000057,2.4000000000000057,0.0,0.3166666666666629,1,3.0,83.0
91,84.0,84,-4.0,-0.0,1,116.51666666666667,-2.0,-84.0,0,-0.0,-1,3.0,0,1,84.0,-1.0,15.758,133.0,16.799,175,4,0.0,1,2,0.0,-0.0,0.0,0.75,2,-3.0,-84.0
91,84.0,85,-4.0,-0.0,1,117.25,-2.0,-84.0,1,-1.0,-1,5.0,1,0,84.0,-1.0,15.98,85.0,18.708,176,4,0.0,1,2,0.7333333333333343,-0.7333333333333343,1.0,2.0,2,-3.0,-84.0
91,85.0,86,-4.0,-0.0,1,117.98333333333333,-2.0,-85.0,0,-2.0,-1,2.0,2,1,85.0,-1.0,4.955,83.0,6.883,177,4,0.0,1,2,1.4666666666666686,-1.4666666666666686,0.0,0.7333333333333343,1,-3.0,-85.0
92,86.0,86,-4.0,-1.0,1,119.01666666666667,-2.0,-86.0,1,-3.0,-1,8.0,3,0,86.0,-1.0,33.56,121.0,48.594,178,4,0.0,0,2,2.5,-2.5,0.0,0.7333333333333343,1,-3.0,-86.0
93,86.0,86,-4.0,-0.0,1,119.45,-2.0,-86.0,1,-4.0,-1,1.0,4,0,86.0,-1.0,0.638,122.0,0.986,179,4,0.0,0,2,2.933333333333337,-2.933333333333337,0.0,1.0333333333333314,1,-3.0,-86.0
94,86.0,86,-4.0,-0.0,1,119.86666666666666,-2.0,-86.0,1,-5.0,-1,1.0,5,0,86.0,-1.0,0.704,121.0,1.674,180,4,1.0,1,2,3.3499999999999943,-3.3499999999999943,0.0,0.4333333333333371,1,-3.0,-86.0
94,-86.0,87,5.0,0.0,2,120.41666666666667,2.0,-86.0,1,0.0,1,1.0,0,0,86.0,2.0,3.485,116.0,7.63,181,5,0.0,1,2,0.0,0.0,0.0,0.4166666666666572,1,3.0,86.0
94,-87.0,88,5.0,1.0,2,120.73333333333333,2.0,-87.0,1,1.0,1,3.0,1,0,87.0,2.0,7.186,134.0,7.767,182,5,0.0,1,2,0.3166666666666629,0.3166666666666629,0.0,0.5500000000000114,1,3.0,87.0
94,-88.0,89,5.0,1.0,2,121.48333333333333,2.0,-88.0,0,2.0,1,13.0,2,0,88.0,2.0,56.745,126.0,63.157,183,5,0.0,0,2,1.0666666666666629,1.0666666666666629,0.0,0.3166666666666629,1,3.0,88.0
94,-89.0,90,5.0,1.0,2,121.85,2.0,-89.0,0,3.0,1,3.0,3,0,89.0,2.0,6.572,108.0,6.95,184,5,0.0,0,2,1.433333333333323,1.433333333333323,0.0,0.75,1,3.0,89.0
95,90.0,90,-6.0,-0.0,2,123.61666666666666,-3.0,-90.0,0,-0.0,-1,1.0,0,0,90.0,-2.0,0.685,123.0,0.522,185,6,0.0,0,3,0.0,-0.0,0.0,0.36666666666666003,1,-3.0,-90.0
96,90.0,90,-6.0,-0.0,2,124.0,-3.0,-90.0,1,-1.0,-1,1.0,1,0,90.0,-2.0,1.904,109.0,3.419,186,6,0.0,1,3,0.38333333333333997,-0.38333333333333997,0.0,1.7666666666666657,1,-3.0,-90.0
97,90.0,90,-6.0,-0.0,2,124.6,-3.0,-90.0,0,-2.0,-1,5.0,2,1,90.0,-2.0,18.24,122.0,19.816,187,6,0.0,1,3,0.9833333333333343,-0.9833333333333343,1.0,0.38333333333333997,1,-3.0,-90.0
98,90.0,90,-6.0,-0.0,2,125.1,-3.0,-90.0,0,-3.0,-1,3.0,3,0,90.0,-2.0,6.7,118.0,10.314,188,6,1.0,0,3,1.4833333333333343,-1.4833333333333343,0.0,0.5999999999999943,1,-3.0,-90.0
